"Data_Status","State","MSN","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023"
"2023F","NY","TETCB"," 2914062"," 3016727"," 3150784"," 3221952"," 3294366"," 3568359"," 3772403"," 3849083"," 3949912"," 4086229"," 4190449"," 4133363"," 4155515"," 4305711"," 4005848"," 3807220"," 4116948"," 4111550"," 4093007"," 3871143"," 3762828"," 3577832"," 3415363"," 3229532"," 3288883"," 3407622"," 3450061"," 3568406"," 3668613"," 3672818"," 3568067"," 3508914"," 3588577"," 3604951"," 3557921"," 3609870"," 3735534"," 3799956"," 3738533"," 3887014"," 3966053"," 3859806"," 3854372"," 3992726"," 4094407"," 3977272"," 3687714"," 3785871"," 3691737"," 3503947"," 3690774"," 3557476"," 3412306"," 3543324"," 3651925"," 3655768"," 3578728"," 3559511"," 3733207"," 3630879"," 3141560"," 3344919"," 3455050"," 3436991"
"2023F","NY","TETGR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 3.5"," 3.36"," 3.32"," 3.26"," 3.11"," 3.14"," 3.23"," 3.23"," 3.06"," 2.75"," 2.8"," 2.78"," 2.54"," 2.58"," 2.47"," 2.28"," 2.36"," 2.38"," 2.33"," 2.25"," 2.19"," 2.24"," 2.13"," 1.9"," 1.93"," 1.96"," 1.92"
"2023F","NY","TETPB"," 173.1"," 176.8"," 182.1"," 184.5"," 187.3"," 201.2"," 211.4"," 214.6"," 218.8"," 225.7"," 229.4"," 225.2"," 226.6"," 236.9"," 221.9"," 211.5"," 229.5"," 230.8"," 231.5"," 220.2"," 214.2"," 203.7"," 194.2"," 182.6"," 185.3"," 191.5"," 193.5"," 199.7"," 204.5"," 204.2"," 198"," 193.6"," 196.7"," 196.2"," 192.7"," 194.9"," 201"," 203.7"," 199.3"," 205.9"," 208.7"," 202.3"," 201.4"," 208.2"," 213.6"," 207.9"," 193"," 197.9"," 192.2"," 181.5"," 190.2"," 182.4"," 174.3"," 180.5"," 185.8"," 186"," 182.2"," 181.7"," 191"," 186.6"," 156.3"," 168.5"," 175.3"," 174.1"
"2023F","NY","TETXB"," 2914062"," 3016727"," 3150784"," 3221952"," 3294366"," 3568359"," 3772403"," 3849083"," 3949912"," 4086229"," 4190449"," 4133363"," 4155516"," 4305709"," 4005848"," 3807221"," 4116947"," 4111553"," 4093005"," 3871143"," 3762829"," 3577830"," 3415360"," 3229531"," 3288884"," 3407619"," 3450061"," 3568406"," 3668615"," 3672818"," 3568066"," 3508914"," 3588576"," 3604948"," 3557923"," 3609869"," 3735533"," 3799957"," 3738537"," 3887011"," 3966050"," 3859809"," 3854372"," 3992730"," 4094405"," 3977270"," 3687711"," 3785875"," 3691734"," 3504544"," 3691092"," 3557440"," 3412308"," 3543326"," 3651923"," 3655764"," 3578727"," 3559512"," 3733117"," 3630878"," 3141560"," 3344923"," 3455050"," 3436994"
"2023F","NY","TNACB"," 784921"," 803783"," 800590"," 820460"," 841925"," 867090"," 913871"," 965088"," 999216"," 1057214"," 1079489"," 1116994"," 1114628"," 1167123"," 1052525"," 1032983"," 1092284"," 1077636"," 1086490"," 1073167"," 1009709"," 945037"," 845934"," 769885"," 703865"," 826171"," 841804"," 889592"," 848520"," 853137"," 906148"," 881909"," 859746"," 874301"," 863085"," 890732"," 932854"," 931858"," 939215"," 945362"," 950024"," 948216"," 970306"," 1038096"," 1081849"," 1046225"," 1069946"," 1064874"," 1066298"," 1042542"," 1191634"," 1120527"," 1095265"," 1107696"," 1170451"," 1146086"," 1190572"," 1200456"," 1209867"," 1181336"," 895617"," 1032708"," 1116080"," 1151010"
"2023F","NY","TNCCB"," 419606"," 437695"," 454615"," 476242"," 457541"," 541824"," 594778"," 642640"," 644176"," 648723"," 664493"," 652756"," 656453"," 664182"," 608157"," 567518"," 628270"," 624879"," 621406"," 526345"," 564622"," 495894"," 534576"," 488652"," 553303"," 545941"," 601460"," 590252"," 613229"," 617188"," 612711"," 610587"," 629263"," 646589"," 645878"," 653367"," 671873"," 728232"," 711971"," 760789"," 798269"," 772840"," 789423"," 804765"," 839648"," 738274"," 687268"," 706508"," 707991"," 682537"," 679462"," 678015"," 629967"," 660963"," 662944"," 676161"," 656937"," 660304"," 686832"," 675213"," 610356"," 637650"," 666506"," 651218"
"2023F","NY","TNICB"," 767035"," 779478"," 821953"," 819121"," 867051"," 958246"," 998173"," 955700"," 958945"," 974725"," 969671"," 869217"," 834263"," 898179"," 832066"," 725823"," 827156"," 807643"," 765930"," 774168"," 660668"," 611242"," 553593"," 485227"," 512053"," 507905"," 454852"," 479844"," 496891"," 465918"," 453845"," 446826"," 477249"," 480025"," 484971"," 510001"," 527725"," 512497"," 487800"," 416817"," 409451"," 376387"," 351776"," 331482"," 342532"," 345764"," 318245"," 321537"," 297834"," 266108"," 266766"," 275024"," 270799"," 285523"," 283884"," 289220"," 284651"," 280310"," 283373"," 281601"," 261012"," 270994"," 262089"," 257808"
"2023F","NY","TNRCB"," 622480"," 663509"," 707097"," 714127"," 714903"," 759615"," 785279"," 790036"," 817241"," 837671"," 863154"," 867678"," 896294"," 878469"," 838088"," 813204"," 872343"," 856883"," 866083"," 743108"," 763453"," 759535"," 738927"," 729855"," 762357"," 746359"," 775332"," 798751"," 839402"," 824151"," 727027"," 721355"," 779039"," 789806"," 782563"," 765385"," 808530"," 803750"," 744235"," 800014"," 883208"," 837870"," 813861"," 872743"," 857316"," 875203"," 757233"," 832075"," 815625"," 747273"," 737884"," 731680"," 706313"," 754570"," 810763"," 827709"," 746237"," 754813"," 856142"," 837997"," 762305"," 796882"," 807765"," 759110"
"2023F","NY","TNTCB"," 2594042"," 2684465"," 2784255"," 2829951"," 2881420"," 3126774"," 3292101"," 3353464"," 3419579"," 3518334"," 3576806"," 3506644"," 3501638"," 3607953"," 3330835"," 3139528"," 3420053"," 3367041"," 3339908"," 3116789"," 2998452"," 2811709"," 2673029"," 2473620"," 2531579"," 2626376"," 2673448"," 2758439"," 2798042"," 2760395"," 2699732"," 2660677"," 2745298"," 2790721"," 2776497"," 2819486"," 2940981"," 2976338"," 2883221"," 2922983"," 3040952"," 2935313"," 2925366"," 3047086"," 3121345"," 3005467"," 2832691"," 2924993"," 2887749"," 2738460"," 2875745"," 2805247"," 2702343"," 2808751"," 2928043"," 2939176"," 2878398"," 2895882"," 3036214"," 2976146"," 2529291"," 2738235"," 2852440"," 2819147"
"2023F","NY","TPOPP"," 16838"," 17061"," 17301"," 17461"," 17589"," 17734"," 17843"," 17935"," 18051"," 18105"," 18268"," 18358"," 18339"," 18177"," 18050"," 18003"," 17941"," 17813"," 17681"," 17584"," 17567"," 17568"," 17590"," 17687"," 17746"," 17792"," 17833"," 17869"," 17941"," 17983"," 18021"," 18123"," 18247"," 18375"," 18459"," 18524"," 18588"," 18657"," 18756"," 18883"," 19002"," 19083"," 19138"," 19176"," 19172"," 19133"," 19105"," 19132"," 19212"," 19307"," 19400"," 19500"," 19574"," 19626"," 19653"," 19657"," 19636"," 19594"," 19544"," 19463"," 20105"," 19848"," 19704"," 19737"
"2023F","NY","UOICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","-1810","-940","-545"," 0"," 0"," 0","-1010","-774","-1069","-1032"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","NY","UOICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0","-311","-161","-94"," 0"," 0"," 0","-173","-133","-184","-177"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","NY","USICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","NY","USICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"
"2023F","NY","WDCCB"," 491"," 470"," 461"," 450"," 417"," 405"," 401"," 410"," 409"," 408"," 412"," 400"," 414"," 364"," 376"," 418"," 491"," 558"," 691"," 801"," 1965"," 2165"," 1788"," 2268"," 1592"," 1737"," 1954"," 2013"," 2221"," 5173"," 4157"," 4340"," 4578"," 7426"," 7111"," 7177"," 7456"," 14041"," 12263"," 12896"," 13800"," 9694"," 9929"," 10337"," 10106"," 8082"," 7499"," 7964"," 8404"," 2732"," 2697"," 2597"," 2274"," 2636"," 2636"," 4935"," 4553"," 4556"," 4540"," 4455"," 4011"," 4011"," 4011"," 4011"
"2023F","NY","WDEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 0"," 0"," 643"," 904"," 5329"," 4927"," 5818"," 5112"," 5592"," 4713"," 4865"," 4702"," 5576"," 4979"," 3578"," 3721"," 4409"," 4647"," 4662"," 4172"," 5143"," 4023"," 4187"," 3578"," 3546"," 6099"," 8292"," 6625"," 7572"," 7810"," 6352"," 5672"," 5760"," 5427"," 4950"," 1408"
"2023F","NY","WDGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 87"," 86"," 86"," 86"," 86"," 164"," 156"," 197"," 138"," 138"," 138"," 78"," 78"," 78"," 78"," 78"
"2023F","NY","WDICB"," 32869"," 32250"," 32560"," 32938"," 34520"," 36309"," 37169"," 35346"," 38304"," 39543"," 40282"," 38494"," 37238"," 40024"," 41865"," 37702"," 42828"," 44238"," 47730"," 50413"," 48359"," 48419"," 45820"," 51079"," 50747"," 49719"," 48123"," 47107"," 48572"," 27315"," 25566"," 19760"," 19166"," 18830"," 20006"," 19716"," 30650"," 33071"," 27574"," 29029"," 30877"," 17164"," 13515"," 13387"," 16746"," 16442"," 15424"," 14698"," 12270"," 11570"," 16367"," 18494"," 19069"," 18782"," 18592"," 18513"," 18723"," 18506"," 18336"," 18644"," 17965"," 18071"," 19139"," 18908"
"2023F","NY","WDRCB"," 25903"," 24734"," 24304"," 23770"," 22016"," 21397"," 21156"," 21362"," 21414"," 21552"," 21913"," 21259"," 21861"," 19230"," 19883"," 22050"," 25972"," 29412"," 36292"," 42226"," 79196"," 90041"," 78953"," 99992"," 70965"," 73102"," 66588"," 59188"," 63166"," 63860"," 38039"," 39878"," 41839"," 55167"," 52364"," 52364"," 54378"," 84039"," 74680"," 76646"," 82541"," 55095"," 55925"," 58869"," 60341"," 50364"," 44668"," 49369"," 55247"," 19343"," 20746"," 20121"," 16814"," 21940"," 22204"," 36847"," 29510"," 28550"," 34796"," 35514"," 20156"," 20839"," 26254"," 22319"
"2023F","NY","WDTCB"," 59263"," 57453"," 57324"," 57158"," 56954"," 58111"," 58726"," 57118"," 60128"," 61503"," 62607"," 60153"," 59513"," 59618"," 62124"," 60171"," 69291"," 74209"," 84713"," 93440"," 129520"," 140625"," 126561"," 153339"," 123304"," 124558"," 116665"," 108309"," 113959"," 96348"," 68405"," 64882"," 70912"," 86350"," 85299"," 84369"," 98076"," 135863"," 119383"," 123273"," 132794"," 86933"," 82947"," 86313"," 91601"," 79535"," 72253"," 76204"," 81063"," 37669"," 43998"," 44790"," 41703"," 49457"," 51723"," 66920"," 60359"," 59423"," 64024"," 64285"," 47893"," 48348"," 54354"," 46646"
"2023F","NY","WSCCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 209"," 209"," 209"," 184"," 1063"," 3436"," 3570"," 3680"," 3590"," 3869"," 4291"," 2488"," 2494"," 2437"," 2537"," 2587"," 2601"," 2546"," 2526"," 2346"," 2318"," 2129"," 4852"," 4872"," 4841"," 4779"," 4860"," 5015"," 4976"," 4468"," 4479"," 4493"," 14616"," 14283"
"2023F","NY","WSEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 737"," 135"," 7"," 92"," 180"," 114","-1"," 0"," 0"," 0"," 21507"," 27736"," 28929"," 32354"," 29962"," 34302"," 33597"," 35616"," 36666"," 34703"," 36648"," 35813"," 21152"," 21451"," 20940"," 21601"," 22611"," 23152"," 23323"," 24420"," 27477"," 27042"," 25456"," 23143"," 23650"," 24011"," 23213"," 23452"," 24300"," 23746"," 21604"," 21360"," 21057"," 10507"," 10515"
"2023F","NY","WSGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 340"," 344"," 359"," 363"," 371"," 376"," 379"," 378"," 382"," 386"," 386"," 381"," 381"," 381"," 377"," 377"
"2023F","NY","WSICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 2621"," 3557"," 4693"," 6153"," 6941"," 2088"," 2301"," 2512"," 1958"," 1037"," 1077"," 1041"," 798"," 1327"," 1196"," 1945"," 1474"," 1354"," 1369"," 1238"," 552"," 498"," 480"," 475"," 503"," 1186"," 1348"," 1328"," 1468"," 1501"," 5896"," 5298"," 4194"," 4973"," 5418"," 5424"," 6247"," 5633"," 5059"," 4489"," 4562"," 2642"," 2806"
"2023F","NY","WSTCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 737"," 135"," 2628"," 3650"," 4874"," 6267"," 6939"," 2088"," 2301"," 2512"," 23465"," 28982"," 30215"," 33604"," 30944"," 36692"," 38229"," 41131"," 41820"," 39647"," 41886"," 41342"," 24193"," 24443"," 23856"," 24613"," 25701"," 26940"," 27217"," 28274"," 31292"," 30861"," 33481"," 33293"," 32716"," 33825"," 33410"," 33736"," 35562"," 34356"," 31131"," 30327"," 30112"," 27766"," 27604"
"2023F","NY","WWCCB"," 491"," 470"," 461"," 450"," 417"," 405"," 401"," 410"," 409"," 408"," 412"," 400"," 414"," 364"," 376"," 418"," 491"," 558"," 691"," 801"," 1965"," 2165"," 1788"," 2268"," 1592"," 1737"," 1954"," 2013"," 2221"," 5173"," 4366"," 4549"," 4787"," 7610"," 8174"," 10613"," 11026"," 17721"," 15853"," 16765"," 18091"," 12183"," 12423"," 12773"," 12643"," 10670"," 10100"," 10511"," 10929"," 5078"," 5015"," 4725"," 7126"," 7508"," 7477"," 9714"," 9414"," 9571"," 9516"," 8923"," 8490"," 8505"," 18628"," 18294"
"2023F","NY","WWEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 737"," 135"," 7"," 92"," 180"," 114","-1"," 0"," 1"," 0"," 21507"," 28379"," 29833"," 37683"," 34889"," 40120"," 38709"," 41208"," 41379"," 39568"," 41350"," 41389"," 26131"," 25029"," 24661"," 26009"," 27258"," 27814"," 27496"," 29563"," 31500"," 31229"," 29033"," 26689"," 29749"," 32302"," 29838"," 31024"," 32110"," 30098"," 27276"," 27120"," 26483"," 15458"," 11922"
"2023F","NY","WWICB"," 32869"," 32250"," 32560"," 32938"," 34520"," 36309"," 37169"," 35346"," 38304"," 39543"," 40282"," 38494"," 37238"," 40024"," 41865"," 37702"," 42828"," 44238"," 47730"," 50413"," 48359"," 51040"," 49377"," 55773"," 56899"," 56660"," 50211"," 49408"," 51084"," 29273"," 26603"," 20837"," 20207"," 19628"," 21333"," 20912"," 32595"," 34544"," 28928"," 30399"," 32114"," 17717"," 14014"," 13867"," 17221"," 16945"," 16611"," 16046"," 13598"," 13039"," 17868"," 24391"," 24367"," 22976"," 23564"," 23931"," 24147"," 24753"," 23969"," 23703"," 22454"," 22632"," 21781"," 21714"
"2023F","NY","WWTCB"," 59263"," 57453"," 57324"," 57158"," 56954"," 58111"," 58726"," 57118"," 60128"," 61503"," 62607"," 60153"," 59513"," 59618"," 62124"," 60171"," 69291"," 74209"," 84713"," 94177"," 129655"," 143253"," 130211"," 158213"," 129571"," 131497"," 118753"," 110609"," 116471"," 119813"," 97387"," 95097"," 104515"," 117294"," 121991"," 122599"," 139207"," 177683"," 159030"," 165159"," 174136"," 111126"," 107391"," 110169"," 116214"," 105236"," 99192"," 103422"," 109337"," 68960"," 74858"," 78271"," 74996"," 82173"," 85548"," 100330"," 94095"," 94985"," 98380"," 95416"," 78220"," 78460"," 82120"," 74250"
"2023F","NY","WWTXB"," 59263"," 57453"," 57324"," 57158"," 56954"," 58111"," 58726"," 57118"," 60128"," 61503"," 62607"," 60153"," 59513"," 59618"," 62124"," 60171"," 69291"," 74209"," 84713"," 93440"," 129520"," 143246"," 130118"," 158033"," 129457"," 131498"," 118753"," 110609"," 116471"," 98306"," 69008"," 65264"," 66832"," 82405"," 81871"," 83890"," 97999"," 136304"," 119462"," 123809"," 132747"," 84995"," 82362"," 85509"," 90204"," 77978"," 71378"," 75926"," 79774"," 37460"," 43629"," 49238"," 48307"," 52424"," 53246"," 70492"," 63071"," 62874"," 68281"," 68140"," 51100"," 51976"," 66662"," 62327"
"2023F","NY","WXICB"," 2037"," 2015"," 1820"," 1749"," 1651"," 1759"," 1569"," 1549"," 1746"," 1837"," 1844"," 1251"," 1289"," 1654"," 1621"," 1448"," 1260"," 1053"," 1085"," 1063"," 1038"," 1179"," 922"," 1002"," 993"," 1016"," 990"," 1059"," 1098"," 1083"," 1077"," 1482"," 1571"," 1688"," 1712"," 1712"," 1717"," 1543"," 1495"," 1321"," 1167"," 1192"," 1055"," 1018"," 1009"," 1029"," 686"," 575"," 503"," 321"," 448"," 396"," 402"," 403"," 361"," 302"," 314"," 267"," 326"," 273"," 242"," 309"," 338"," 234"
"2023F","NY","WXICP"," 368"," 364"," 329"," 316"," 298"," 318"," 283"," 280"," 315"," 332"," 333"," 226"," 233"," 299"," 293"," 262"," 228"," 190"," 196"," 192"," 188"," 213"," 166"," 181"," 179"," 183"," 179"," 191"," 198"," 196"," 195"," 268"," 284"," 305"," 309"," 309"," 310"," 279"," 270"," 239"," 211"," 215"," 191"," 184"," 182"," 186"," 124"," 104"," 91"," 58"," 81"," 71"," 73"," 73"," 65"," 54"," 57"," 48"," 59"," 49"," 44"," 56"," 61"," 42"
"2023F","NY","WYCAS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 23.6"," 21.9"," 22.8"," 23.9"," 23.4"," 24.6"," 26.1"," 26"," 25.6"," 25.9"," 24.5"," 25.6"," 25.9"," 23"," 23.8"," 21.5"
"2023F","NY","WYCCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 13"," 11"," 10"," 10"," 10"," 9"," 10"
"2023F","NY","WYCCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 3"," 3"," 3"," 3"," 3"," 3"
"2023F","NY","WYEGB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 35"," 70"," 279"," 141"," 397"," 351"," 2236"," 2844"," 4267"," 7733"," 8858"," 9649"," 10195"," 12064"," 13532"," 13561"," 13438"," 14094"," 13611"," 15189"," 15410"," 14164"," 15569"," 16361"
"2023F","NY","WYEGP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 10"," 21"," 82"," 41"," 116"," 103"," 655"," 833"," 1251"," 2266"," 2596"," 2828"," 2988"," 3536"," 3966"," 3974"," 3939"," 4131"," 3989"," 4452"," 4516"," 4151"," 4563"," 4795"
"2023F","NY","WYGBP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,," 707"," 1274"," 1274"," 1399"," 1636"," 1731"," 1747"," 1747"," 1825"," 1826"," 1986"," 1986"," 1986"," 2190"," 2190"," 2746"
"2023F","NY","WYICB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 13"," 13"," 8"," 8"," 6"," 4"," 20"," 5"," 8"," 8"," 7"," 5"
"2023F","NY","WYICP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 4"," 2"," 2"," 2"," 1"," 6"," 1"," 2"," 2"," 2"," 1"
"2023F","NY","WYTCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 35"," 70"," 279"," 141"," 397"," 351"," 2236"," 2844"," 4267"," 7733"," 8858"," 9649"," 10207"," 12077"," 13540"," 13569"," 13444"," 14112"," 13642"," 15203"," 15428"," 14182"," 15584"," 16377"
"2023F","NY","WYTCP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 10"," 21"," 82"," 41"," 116"," 103"," 655"," 833"," 1251"," 2266"," 2596"," 2828"," 2992"," 3539"," 3968"," 3977"," 3940"," 4136"," 3998"," 4456"," 4522"," 4156"," 4568"," 4800"
"2023F","NY","WYTXB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 13"," 13"," 8"," 8"," 6"," 18"," 31"," 14"," 18"," 18"," 16"," 15"
"2023F","NY","WYTXP"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 4"," 4"," 2"," 2"," 2"," 5"," 9"," 4"," 5"," 5"," 5"," 4"
"2023F","NY","WZEIB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 737"," 135"," 7"," 92"," 180"," 114","-1"," 0"," 0"," 0"," 21507"," 27736"," 28929"," 32354"," 29962"," 34302"," 33597"," 35616"," 36666"," 34703"," 36648"," 35813"," 21152"," 21451"," 20940"," 21601"," 22611"," 23152"," 23323"," 24420"," 27477"," 27042"," 25456"," 23143"," 23650"," 24011"," 23213"," 23452"," 24300"," 23746"," 21604"," 21360"," 21057"," 10507"," 10515"
"2023F","NY","WZTCB"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 737"," 135"," 2628"," 3650"," 4874"," 6267"," 6939"," 2088"," 2301"," 2512"," 23465"," 28982"," 30215"," 33604"," 30944"," 36692"," 38229"," 41131"," 41820"," 39647"," 41886"," 41342"," 24193"," 24443"," 23856"," 24613"," 25701"," 26940"," 27217"," 28274"," 31292"," 30861"," 33481"," 33293"," 32716"," 33825"," 33410"," 33736"," 35562"," 34356"," 31131"," 30327"," 30112"," 27766"," 27604"
